adnetwork_adunits        ,status,master_adunit,size,adformat,bid_type,mediation,imp_type,adnetwork,adtag,
iCook_App_Recipe_Middle (21857989552),New,iCook_App_Recipe_Middle,Custom rendering; 300x250,,RTB,GAM,AdX,AdX,21857989552,
iCook_iPhone_Recipe_Middle (21857989552),New,iCook_iPhone_Recipe_Middle,Custom rendering; 300x250,,RTB,GAM,AdX,AdX,21857989552,
iCook_Android_Recipe_Middle,New,iCook_Android_Recipe_Middle,300x250,"Banner, Video",RTB,GAM,AdServer,FAN,273393289342171_3008765232471616,
iCook_Android_Recipe_Middle_Native,New,iCook_Android_Recipe_Middle,Native,"Banner, Video",RTB,GAM,AdServer,FAN,273393289342171_3008766902471449,
iCook_iPhone_Recipe_Middle,New,iCook_iPhone_Recipe_Middle,300x250,"Banner, Video",RTB,GAM,AdServer,FAN,273393289342171_3008768125804660,
iCook_iPhone_Recipe_Middle_Native,New,iCook_iPhone_Recipe_Middle,Native,"Banner, Video",RTB,GAM,AdServer,FAN,273393289342171_3008768555804617,
iCook_iPhone_Recipe_Middle_L,New,iCook_iPhone_Recipe_Middle,300x250,"Banner, Video",RTB,GAM,AdServer,FAN,273393289342171_3098465163501622,
iCook_iPhone_Recipe_Middle_Native_L,New,iCook_iPhone_Recipe_Middle,Native,"Banner, Video",RTB,GAM,AdServer,FAN,273393289342171_3098465853501553,
iCook_Android_Recipe_Middle (21857989552),New,iCook_Android_Recipe_Middle,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,21857989552,
iCook_App_Recipe_Middle (21857989552),New,iCook_App_Recipe_Middle,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,21857989552,
iCook_iPhone_Recipe_Middle (21857989552),New,iCook_iPhone_Recipe_Middle,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,21857989552,
iCook_App_Recipe_Middle (21857989552),New,iCook_App_Recipe_Middle,300x250,Banner/Native,RTB,GAM,N/A,in2w-adx,,尚未區分 Android / iOS
iCook_App_Recipe_Middle (21857989552),New,iCook_App_Recipe_Middle,Responsive,Banner,RTB,GAM,AdServer,Polydice,,
iCook_iPhone_Recipe_Middle,New,iCook_iPhone_Recipe_Middle,300x250,Banner,RTB,GAM,AdServer,MoPub,0e6c3c2810ad4773aaca168a6a1251a0,
iCook_iPhone_Recipe_Middle_Native,New,iCook_iPhone_Recipe_Middle,Native,Native,RTB,GAM,AdServer,MoPub,2fc75718ed984552afa7450fe0aa1923,
iCook_Android_Recipe_Middle,New,iCook_Android_Recipe_Middle,300x250,Banner,RTB,GAM,AdServer,MoPub,e1e3109e05594ec4a885999a0b7aa96d,
iCook_Android_Recipe_Middle_Native,New,iCook_Android_Recipe_Middle,Native,Native,RTB,GAM,AdServer,MoPub,743f12e6d8e84985843cfb1c796a1cef,
iCook_iPhone_Recipe_Middle,New,iCook_iPhone_Recipe_Middle,300x250,Banner,RTB,GAM,AdServer,Vpon,8a80854b6d3daf88016da52d9d970352,
iCook_iPhone_Recipe_Middle_Native,New,iCook_iPhone_Recipe_Middle,Native,Native,RTB,GAM,AdServer,Vpon,8a80854b6d3daf88016da52ded4c0353,
iCook_Android_Recipe_Middle,New,iCook_Android_Recipe_Middle,300x250,Banner,RTB,GAM,AdServer,Vpon,8a80854b6d3daf88016da52c80330347,
iCook_Android_Recipe_Middle_Native,New,iCook_Android_Recipe_Middle,Native,Native,RTB,GAM,AdServer,Vpon,8a80854b6d3daf88016da52d236b0350,
iCook_iPhone_Bottom (40522483),Archived,iCook_iPhone_Bottom_Banner_320x50,Smart Banner,Banner,RTB,GAM,AdX,AdX,40522483,
iCook_Recipe_Video_PC,Active,iCook_Recipe_Video,N/A,in-stream Video,RTB,GAM,N/A,FAN,273393289342171_3004325016248971,
iCook_Recipe_Video_Mid1_PC,Active,iCook_Recipe_Video_Mid1,N/A,in-stream Video,RTB,GAM,N/A,FAN,273393289342171_3004216132926526,
iCook_Recipe_Video_Mid2_PC,Active,iCook_Recipe_Video_Mid1,N/A,in-stream Video,RTB,GAM,N/A,FAN,273393289342171_3004217532926386,
iCook_Product_Sidebar_Bottom,New,iCook_Product_Sidebar_Bottom,Native,Native,RTB,GAM,AdServer,Polydice,,
